dcterms:date,dcterms:type,dcterms:creator,dcterms:title @en,dcterms:issued,dcterms:isPartOf,dcterms:publisher,schema:volumeNumber,schema:issueNumber,schema:pageStart,schema:pageEnd,dcterms:language,dcterms:identifier,schema:issn,schema:url,dcterms:title,schema:keywords
2021-10-29 02:01:04.443815,Article,"原田 彩加,梅原 英一","Analysis between Degree of Players' Utterance, Behavior and Team Performance in a Cooperative Game",2016-03-03,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,115,486,187,192,JPN,"naid: 40020792267,ndlid: 027247980",0913-5685,http://id.ndl.go.jp/bib/027247980,プレーヤーの発話量及び行動量による協力ゲーム(禁断の島)の達成度の相違分析 (ライフインテリジェンスとオフィス情報システム),"社会物理学,共同作業,チームパフォーマンス,協力型ボードゲーム,Social Physics,Group Work,Team Performance,Cooperative Board Game"
2021-10-29 02:02:16.401259,Article,"田中 勇気,上野 秀剛,一ノ瀬 智浩,竹原 信也",Effects of Ranked Mini-test to Students' Motivation and Score,2016-03-05,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,115,492,153,158,JPN,"naid: 40020790985,ncid: AN10013163,ndlid: 027245667",0913-5685,http://id.ndl.go.jp/bib/027245667,ランキングを用いた小テストによる学生のモチベーションと成績への影響 (教育工学),"ゲーミフィケーション,モチベーション,成績,競争心,教育,gamification,motivation,score,competition,education"
2021-10-29 02:02:28.607257,Article,"叶内 晨,小町 守",Toward the effective collection of dialogues using gamification,2016-12-21,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,116,379,7,12,JPN,"naid: 40021059854,ncid: AN10091225,ndlid: 027842259",0913-5685,http://id.ndl.go.jp/bib/027842259,ゲーミフィケーションを利用した効率的な対話ログ収集の試み (言語理解とコミュニケーション) -- (第3回自然言語処理シンポジウム),"対話システム,ゲーミフィケーション,アノテーション,dialogue system,gamification,annotation"
2021-10-29 01:50:52.765622,Article,長名 保範,FPGA Design Contest : To Advocate FPGA and Its Design Method,2017-02,"電子情報通信学会誌 = The journal of the Institute of Electronics, Information and Communication Engineers",電子情報通信学会,100,2,109,112,JPN,"naid: 40021083237,ncid: AN1001339X,ndlid: 027925604",0913-5693,http://id.ndl.go.jp/bib/027925604,FPGAデザインコンテスト (小特集 FPGAを用いた計算処理の高速化技術) -- (FPGA開発を始めるにあたって),"FPGA,デザインコンテスト,ゲームソルバ,設計手法,教育"
2021-10-29 02:02:01.880552,Article,"鳥羽 祐輔,柗本 真佑,佐伯 幸郎,中村 匡秀,内野 智仁",Considering Motivation Strategy for Improvement of Voice Recognition Error on Information Support System,2017-02-10,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,116,453,19,24,JPN,"naid: 40021130671,ncid: AA1155230X,ndlid: 028041212",0913-5685,http://id.ndl.go.jp/bib/028041212,情報保障システムにおける音声認識誤りの是正動機づけの検討 (福祉情報工学),"聴覚障害者,情報保障,ゲーミフィケーション,動機づけ,Deaf and hard of hearing people,information support,gamification,motivation strategy"
2021-10-29 02:01:03.566614,Article,"花川 直己,富永 浩之",Support and Practices in an Applied Java Programming Exercise with Board Game Strategy and a Contest Style : Introduction of Virtual Environment for Battles and Revision of Rating Index for Ranking,2017-05-27,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,65,13,20,JPN,"naid: 40021215542,ncid: AN10013163,ndlid: 028222824",0913-5685,http://id.ndl.go.jp/bib/028222824,ボードゲーム戦略を題材とする応用Javaプログラミング演習の支援と実践 : 対戦処理への仮想環境の導入とレイティング指標の改良 (教育工学),"Javaプログラミング演習,ボードゲーム戦略,競争型学習,レイティング指標,仮想環境,Java programming exercise,Board game strategy,Competitive learning,Rating index,Virtual environment"
2021-10-29 01:29:36.347922,Article,"高橋 拓也,床井 浩平",Decision-Making Model of NPC witch Based on Moral-Sentiments,2017-06-01,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,73,31,36,JPN,"naid: 40021249322,ndlid: 028346065",0913-5685,http://id.ndl.go.jp/bib/028346065,道徳感情にもとづくNPCの意思決定モデル (メディアエクスペリエンス・バーチャル環境基礎),"デジタルゲーム,人工知能,ノンプレイヤーキャラククー,意思決定モデル,道徳感情,Digital-Game,Artificial-Intelligence,Non-Player-Character,Decision-making model,Moral-Sentiments"
2021-10-29 01:57:37.050117,Article,"村上 裕亮,杉原 太郎,五福 明夫",A study of the carry-over effect of enjoyment and concentration towards establishing modularized gamification,2017-06-01,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,73,115,121,JPN,"naid: 40021249409,ndlid: 028346163",0913-5685,http://id.ndl.go.jp/bib/028346163,ゲーミフィケーションのモジュラー化に向けた楽しさと集中度のキャリーオーバー効果 (メディアエクスペリエンス・バーチャル環境基礎),
2021-10-29 01:25:55.912144,Article,"大塚 誠也,黒﨑 奏澪,小川 充洋",An Attempt of Forehead Photoplethysmography During Digital Game Playing,2017-09-23,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,219,23,28,JPN,"naid: 40021342664,ncid: AN1001320X,ndlid: 028573015",0913-5685,"http://id.ndl.go.jp/bib/028573015,http://search.jamas.or.jp/link/ui/2018042650",前額部光電脈波計測によるデジタルゲームプレイ中の心拍変動計測の試み (MEとバイオサイバネティックス),"非侵襲生体計測,光電脈波,心拍変動,自律神経指標,デジタルゲーム,ゲームデバイス,Non-invasive physiological measurement,Photoplethysmography,Hear rate variability,Autonomic nerve index,Digital game,Game device"
2021-10-29 01:37:43.437345,Article,佐藤 元彦,"Difference in delay trend in Broadband, Mobile Broadband environment as seen from Game Cleint and its countermeasure : Problems occurring in the actual scene and examples of coping with it",2017-11-16,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,308,45,50,JPN,"naid: 40021401896,ndlid: 028700033",0913-5685,http://id.ndl.go.jp/bib/028700033,"招待講演 Game CleintからみたBroadband, Mobile Broadband環境における遅延傾向の違いとその対策 : 実際の現場で起きている問題とその対処事例 (モバイルネットワークとアプリケーション)","オンラインゲーム,ブロードバンド,モバイルブロードバンド,P2P,遅延エミュレーション,Online Game,Broadband,Mobile Broadband,Delay Emulation"
2021-10-29 01:39:12.669384,Article,佐藤 元彦,"Difference in delay trend in Broadband, Mobile Broadband environment as seen from Game Client and its countermeasure : Problems occurring in the actual scene and examples of coping with it",2017-11-16,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,306,35,40,JPN,"naid: 40021401109,ncid: AN10013072,ndlid: 028698945",0913-5685,http://id.ndl.go.jp/bib/028698945,"招待講演 Game ClientからみたBroadband, Mobile Broadband環境における遅延傾向の違いとその対策 : 実際の現場で起きている問題とその対処事例 (情報ネットワーク)","オンラインゲーム,ブロードバンド,モバイルブロードバンド,P2P,遅延エミュレーション,Online Game,Broadband,Mobile Broadband,Delay Emulation"
2021-10-29 01:39:17.387413,Article,佐藤 元彦,"Difference in delay trend in Broadband, Mobile Broadband environment as seen from Game Client and its countermeasure : Problems occurring in the actual scene and examples of coping with it",2017-11-16,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,307,35,40,JPN,"naid: 40021401194,ndlid: 028699075",0913-5685,http://id.ndl.go.jp/bib/028699075,"招待講演 Game ClientからみたBroadband, Mobile Broadband環境における遅延傾向の違いとその対策 : 実際の現場で起きている問題とその対処事例 (クラウドネットワークロボット)","オンラインゲーム,ブロードバンド,モバイルブロードバンド,P2P,遅延エミュレーション,Online Game,Broadband,Mobile Broadband,Delay Emulation"
2021-10-29 01:58:01.413966,Article,"近江谷 旦,宮本 大輔,門林 雄基",Educational Tools to Learn Concrete Control Measures Corresponding to Threats of Cyber Attacks,2017-11-20,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,316,11,16,JPN,"naid: 40021402173,ndlid: 028700387",0913-5685,http://id.ndl.go.jp/bib/028700387,サイバー攻撃の脅威に対応する具体的な管理策を学ぶための教育ツールの検討 (情報通信システムセキュリティ),"重点管理策,脅威分析,サイバーキルチェーン,ゲーミフィケーション,ARCS動機付けモデル,Critical Security Controls,Threat modeling,Cyber kill chain,Gamification,ARCS model"
2021-10-29 01:34:50.027629,Article,"渡邊 稜平,荒澤 孔明,服部 峻",Community Extraction Using Online Battle Data for Game AIs Capable to Infer Imperfect Information,2018-01-22,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,397,91,96,JPN,"naid: 40021464013,ncid: AN10013072,ndlid: 028823685",0913-5685,http://id.ndl.go.jp/bib/028823685,不完全情報を推測可能なゲームAIのためのオンライン対戦データを用いたコミュニティ抽出 (情報ネットワーク),"ゲームAI,不完全情報,コミュニティ抽出,オープンデータ,Game AI,Imperfect Information,Community Extraction,Open Date"
2021-10-29 01:55:58.027891,Article,"富田 遼大,芳賀 博英",Design and Implementation of Tangible User Interface using RFID and Wireless LAN,2018-03-01,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,465,19,24,JPN,"naid: 40021521615,ncid: AN10386841,ndlid: 028941236",0913-5685,http://id.ndl.go.jp/bib/028941236,RFIDと無線LANを用いたタンジブルユーザインタフェースの設計と実装 (知能ソフトウェア工学),"シリアスゲーム,フィジカルコンピューティング,タンジブルユーザインタフェース,Arduino,Serious Game,Physical Computing,Tangible User Interface,Arduino"
2021-10-29 01:56:17.100793,Article,"南野 泰輝,芳賀 博英",Introduction of recursive description to Puzzle Programming System,2018-03-01,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,465,25,30,JPN,"naid: 40021521634,ncid: AN10386841,ndlid: 028941256",0913-5685,http://id.ndl.go.jp/bib/028941256,Puzzle Programming Systemへの再帰的記述の導入 (知能ソフトウェア工学),"シリアスゲーム,プログラミング教育,ビジュアルプログラミング言語,パズルプログラミング,再帰構造,Serious gaming,Programming education,Visual Programming Language,Puzzle Programming,Recursive structure"
2021-10-29 02:01:53.975174,Article,"森 友寿,秋月 治",Effective contents and teaching methods for active learning of high school commercial subjects,2018-03-03,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,117,469,205,210,JPN,"naid: 40021522877,ncid: AN10013163,ndlid: 028943509",0913-5685,http://id.ndl.go.jp/bib/028943509,高等学校商業科目の能動的学習を図る効果的なコンテンツと指導方法 (教育工学),"商業科目,簿記,アクティブラーニング,ゲーミフィケーション,ロールプレイング,Commercial subjects,Bookkeeping,Active learning,Gamification,Roleplaying"
2021-10-29 01:35:23.090129,Article,"連 欣瑜,ドッサ ルスラン・フェルナン・ジュリアン,野本 洋一,松原 崇,上原 邦昭",,2018-11-22,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,118,316,45,50,ENG,"naid: 40021747223,ndlid: 029386045",0913-5685,http://id.ndl.go.jp/bib/029386045,A Human-Like Agent Based on a Hybrid of Reinforcement and Imitation Learning (複雑コミュニケーションサイエンス),
2021-10-29 01:56:07.755695,Article,"髙橋 亜香音,伊藤 尚,前田 義信",Study of Intimacy Evaluation in Artificial Class Game using Socio Profile Method,2019-01-24,電子情報通信学会技術研究報告 = IEICE technical report : 信学技報,電子情報通信学会,118,416,79,82,JPN,"naid: 40021801157,ncid: AN10013094,ndlid: 029501551",0913-5685,http://id.ndl.go.jp/bib/029501551,ソシオプロフィール法を用いた人工学級モデルの親密度評価の検討 (回路とシステム),"いじめ,シリアスゲーム,マルチエージェントシミュレーション,共有価値,ソシオプロフィール法,Bullying,Multi-agent-simulation,Serious game,Joint value,Socio Profile Method"
